"Ly8_cas9_11"	"Ly8_cas9_3"	"Ly8_cas9_6"	"Ly8_het_A9"	"Ly8_het_G10"	"Ly8_het_G5"	"Ly8_KO_G6"
"GAPDHP70"	13.616032509938	9.1243388126925	9.10121152496499	11.847427777707	7.21498986807516	27.441076901357	11.9118190495011
"LINC01234"	0	30.414462708975	42.7756941673355	0.538519444441226	3.09213851488936	0	0.91629377303855
"SERBP1P5"	68.8811056385097	111.012788887759	87.3716306396639	70.0075277773594	60.8120574594907	78.8930960914015	85.2153208925851
"AC004832.3"	490.177170357767	466.862002582766	552.443539565375	501.361602774782	487.527172514222	500.799653449766	526.868919497166
"AC106872.7"	52.0613007732922	65.3910948242962	50.9667845398039	53.3134249996814	40.1978006935616	42.8766826583704	63.2242703396599
"NOP14-AS1"	24.8292357534163	21.2901238962825	20.022665354923	25.3104138887376	20.614256765929	15.4356057570133	12.8281128225397
"AC084357.2"	15.2179186875777	16.7279544899362	18.20242304993	14.5400249999131	15.4606925744468	15.4356057570133	18.325875460771
"HSPE1P10"	39.2462113521741	34.9766321153212	24.5732711174055	33.388205555356	30.9213851488936	41.1616153520356	26.5725194181179
"AC092647.5"	685.607284029817	696.491196035527	785.434554604479	833.089580550577	730.775402352185	835.237778185055	717.458024289184
"AC093809.1"	40.8480975298139	45.6216940634625	55.5173903022864	45.7741527775042	42.2592263701545	53.1670864963793	47.6472761980046
"HS3ST5"	20.8245203093169	22.8108470317312	25.483392269902	24.7718944442964	17.5221182510397	30.8712115140267	23.8236380990023
"AC116337.3"	677.597853141619	632.62082434668	797.266129586933	858.399994439314	700.884730041587	859.248720473742	670.727041864218
"PVT1"	227.467837224846	241.794978536351	211.148107379188	160.478794443485	129.869817625353	113.194442218098	109.038958991587
"RNF103-CHMP3"	39.2462113521741	22.8108470317312	33.6744826423705	39.8504388886507	28.8599594723007	18.865740369683	62.3079765666214
"PDCD6"	1120.51938125901	1052.34040973053	1489.86832663677	1203.59095832614	1128.63055793461	1203.97724904704	1070.23112690903
"HNRNPA1P55"	12.8150894211181	13.6865082190387	8.19109037246849	5.38519444441226	14.4299797361503	3.43013461266963	10.9955252764626
"AC007016.1"	24.8292357534163	21.2901238962825	18.20242304993	16.694102777678	21.6449696042255	27.441076901357	19.2421692338095
"RAC1P2"	1428.88247045467	1233.30646284894	1335.14773071236	1351.68380554748	1306.9438789599	1356.61823931084	1600.76522149835
"AL355315.1"	40.047154440994	38.0180783862187	32.764361489874	34.4652444442385	34.0135236637829	39.4465480457007	47.6472761980046
"RPS4XP20"	51.2603576844723	41.0595246571162	48.2364210823145	54.9289833330051	53.5970675914155	73.747894172397	36.651750921542
"AC104619.3"	579.081853216773	510.96297351078	604.320445257675	716.230861106831	729.744689513888	763.204951318993	632.242703396599
"ARPC4-TTLL3"	32.0377235527952	33.4559089798725	27.303634574895	33.388205555356	29.8906723105971	15.4356057570133	32.0702820563492
"AC106791.1"	9.61131706583856	22.8108470317312	21.842907659916	12.3859472221482	14.4299797361503	10.2904038380089	13.7444065955782
"EEF1A1P13"	4342.71342758139	4197.19585383855	4805.43968518151	5461.66420552292	5612.23140452418	5702.59879356326	4904.00427330232
"AC008443.5"	8.81037397701868	15.2072313544875	8.19109037246849	15.6170638887956	7.21498986807516	3.43013461266963	3.6651750921542
"PSMC1P5"	166.596162474535	165.758821763914	181.114109346803	143.784691665807	148.422648714689	104.619105686424	135.611478409705
"SMIM20"	332.39138186025	329.996920392379	406.824155165935	419.506647219715	281.384604854931	260.690230562892	273.055544365488
"AC079140.2"	376.443251745344	326.955474121481	480.543968518151	285.953824998291	263.862486603892	358.449067023976	244.650437401293
"AF241726.2"	113.733918612423	174.883160576606	137.428294026971	166.402508332339	82.4570270637162	128.630047975111	107.20637144551
"UBE2CP3"	48.8575284180127	30.414462708975	47.3262999298179	48.4667499997104	60.8120574594907	51.4520191900444	49.4798637440817
"AC097460.2"	24.8292357534163	30.414462708975	24.5732711174055	26.3874527776201	28.8599594723007	22.2958749823526	22.9073443259637
"CCT5P1"	38.4452682633542	30.414462708975	26.3935134223985	31.7726472220323	36.0749493403758	34.3013461266963	23.8236380990023
"GMPSP1"	241.083869734784	234.191362859107	263.025013071488	248.795983331846	225.726111586923	226.388884436196	275.804425684603
"CHCHD10"	132.15560965528	196.173284472889	180.203988194307	222.947049998668	148.422648714689	120.054711443437	126.44854067932
"PPIAP76"	14.4169755987578	18.248677625385	18.20242304993	15.0785444443543	15.4606925744468	20.5808076760178	10.9955252764626
"CCT6P2"	20.8245203093169	18.248677625385	14.561938439944	27.4644916665025	19.5835439276326	27.441076901357	32.0702820563492
"ATP6V1E2"	50.4594145956524	65.3910948242962	46.4161787773214	52.2363861107989	42.2592263701545	18.865740369683	28.405106964195
"SNRPCP8"	35.2414959080747	28.8937395735262	43.685815319832	37.6963611108858	36.0749493403758	41.1616153520356	54.0613326092744
"AC068580.4"	40.8480975298139	56.2667560116037	42.7756941673355	111.473524999334	81.4263142254197	78.8930960914015	60.4753890205443
"AC008526.1"	19.2226341316771	6.082892541795	11.8315749824545	10.2318694443833	34.0135236637829	17.1506730633481	19.2421692338095
"AC016687.2"	179.411251895653	196.173284472889	220.249318904153	173.941780554516	195.835439276326	241.824490193209	170.43064178517
"AC105250.1"	16.0188617763976	18.248677625385	16.382180744937	19.9252194443254	12.3685540595574	10.2904038380089	13.7444065955782
"AC138965.1"	12.0141463322982	44.1009709280137	13.6518172874475	7.53927222217717	7.21498986807516	3.43013461266963	5.4977626382313
"ZBED3-AS1"	16.8198048652175	25.8522933026287	18.20242304993	10.2318694443833	14.4299797361503	18.865740369683	12.8281128225397
"AC010409.2"	16.0188617763976	7.60361567724375	12.741696134951	7.00075277773594	9.27641554466807	15.4356057570133	16.4932879146939
"GMDS-DT"	26.431121931056	41.0595246571162	36.40484609986	35.5422833331209	37.1056621786723	20.5808076760178	21.0747567798866
"AL035458.2"	693.616714918016	781.651691620657	812.738189179374	770.621324995395	778.188192913821	804.366566671028	639.573053580908
"AC011416.2"	20.8245203093169	24.33157016718	17.2923018974335	16.1555833332368	23.7063952808184	10.2904038380089	20.1584630068481
"AC023886.2"	60.8716747503109	44.1009709280137	55.5173903022864	43.6200749997393	63.90419597438	42.8766826583704	58.6428014744672
"GAPDHP35"	188.221625872672	124.699297106797	137.428294026971	172.326222221192	145.3305101998	217.813547904521	184.175048380748
"SNHG21"	72.0848779937892	76.0361567724375	61.8882383697619	50.082308333034	40.1978006935616	34.3013461266963	35.7354571485034
"AC008592.3"	54.4641300397519	56.2667560116037	59.1578749122724	55.4675027774463	61.8427702977871	53.1670864963793	49.4798637440817
"AC025459.1"	657.574275921122	419.719585383855	587.028143360242	587.524713885378	499.895726573779	541.961268801801	431.574367101157
"AC008549.3"	86.5018535925471	48.66314033436	71.8995710472234	59.2371388885349	90.7027297700878	78.8930960914015	93.4619648499321
"AF117829.1"	22.4264064869566	31.9351858444237	11.8315749824545	21.0022583332078	17.5221182510397	12.0054711443437	15.5769941416553
"MRPS30-DT"	22.4264064869566	27.3730164380775	13.6518172874475	16.1555833332368	18.5528310893361	20.5808076760178	19.2421692338095
"F11-AS1"	26.431121931056	34.9766321153212	27.303634574895	29.0800499998262	34.0135236637829	34.3013461266963	22.9073443259637
"TMED7-TICAM2"	124.947121855901	115.574958294105	121.046113282034	106.088330554922	111.316986536017	121.769778749772	115.453015402857
"AC136632.2"	26.431121931056	19.7694007608337	26.3935134223985	21.540777777649	28.8599594723007	20.5808076760178	14.6607003686168
"PSMA2P2"	75.2886503490687	88.2019418560275	70.9894498947269	65.6993722218296	65.9656216509729	70.3177595597274	74.2197956161225
"ZNF345"	84.8999674149073	77.5568799078862	99.2032056221184	84.5475527772725	84.5184527403091	133.775249894116	85.2153208925851
"AC004069.1"	20.023577220497	15.2072313544875	20.022665354923	14.0015055554719	16.4914054127432	37.7314807393659	21.9910505529252
"AC073648.4"	6.40754471055904	9.1243388126925	12.741696134951	15.6170638887956	9.27641554466807	13.7205384506785	8.24664395734695
"AP000350.4"	20.8245203093169	10.6450619481412	22.7530288124125	23.694855555414	26.7985337957078	30.8712115140267	12.8281128225397
"ZNF550"	24.8292357534163	36.49735525077	38.225088404853	26.9259722220613	31.95209798719	18.865740369683	20.1584630068481
"HAUS1P1"	17.6207479540374	4.56216940634625	9.10121152496499	7.53927222217717	14.4299797361503	6.86026922533926	8.24664395734695
"ASNSP4"	16.8198048652175	16.7279544899362	26.3935134223985	26.3874527776201	23.7063952808184	25.7260095950222	24.7399318720408
"RPL32P3"	50.4594145956524	69.9532642306425	53.6971479972934	87.2401499994786	75.242037195641	87.4684326230756	63.2242703396599
"PPIAP11"	396.466828965841	409.074523435714	373.149672523565	324.727224998059	310.244564327232	387.605211231668	311.539882833107
"CENPS-CORT"	418.092292363977	454.696217499176	434.12778974083	446.971138886218	446.298658982364	466.49830732307	465.477236703583
"MALAT1"	44638.9611691984	47925.5896136673	38014.8504186263	46825.8812524979	60747.122550678	43864.5614268192	43207.8328676328
"ABCA11P"	125.748064944721	124.699297106797	118.315749824545	114.16612222154	130.900530463649	142.35058642579	116.369309175896
"AC104825.1"	15.2179186875777	15.2072313544875	6.37084806747549	10.2318694443833	9.27641554466807	17.1506730633481	12.8281128225397
"AC026904.2"	72.8858210826091	30.414462708975	34.584603794867	50.082308333034	145.3305101998	109.764307605428	114.536721629819
"H2AFZP2"	40.047154440994	42.580247792565	44.5959364723285	44.1585944441805	52.5663547531191	63.4574903343881	51.3124512901588
"AC090281.1"	28.0330081086958	33.4559089798725	36.40484609986	25.3104138887376	19.5835439276326	34.3013461266963	14.6607003686168
"AC079209.1"	44.0518698850934	59.3082022825012	42.7756941673355	33.388205555356	30.9213851488936	25.7260095950222	29.3214007372336
"AC034114.2"	64.8763901944103	79.077603043335	82.8210248771814	67.8534499995945	70.0884730041587	73.747894172397	77.8849707082767
"IGLVI-70"	207.444260004349	187.048945660196	141.068778636957	169.633624998986	149.453361552986	113.194442218098	132.86259709059
"AZIN1-AS1"	23.2273495757765	22.8108470317312	30.944119184881	17.2326222221192	13.3992668978539	15.4356057570133	10.9955252764626
"AC115837.1"	97.7150568360254	82.1190493142325	97.3829633171254	104.472772221598	93.7948682849771	97.7588364610844	108.122665218549
"TUG1"	140.165040543479	147.510144138529	109.21453829958	115.243161110422	133.992668978539	85.7533653167407	115.453015402857
"AC090809.1"	9.61131706583856	7.60361567724375	10.0113326774615	14.5400249999131	10.3071283829645	12.0054711443437	9.1629377303855
"CDC42P5"	29.6348942863356	13.6865082190387	25.483392269902	16.1555833332368	26.7985337957078	12.0054711443437	22.9073443259637
"SINHCAFP3"	20.8245203093169	18.248677625385	19.1125442024265	16.694102777678	12.3685540595574	18.865740369683	12.8281128225397
"NACA2"	365.230048501865	345.204151746866	416.835487843397	415.198491664185	420.530838024952	485.364047692753	414.164785413424
"AC008562.1"	8.81037397701868	10.6450619481412	15.4720595924405	8.61631111105962	14.4299797361503	8.57533653167407	12.8281128225397
"MIR3142HG"	12.8150894211181	7.60361567724375	10.0113326774615	12.9244666665894	2.0614256765929	10.2904038380089	19.2421692338095
"RPSAP74"	12.8150894211181	15.2072313544875	19.1125442024265	8.61631111105962	14.4299797361503	18.865740369683	10.9955252764626
"EIF5AL1"	543.840357308699	488.152126479049	517.858935770508	579.985441663201	555.554219841788	528.240730351123	504.877868944241
"AC025437.4"	46.4546991515531	13.6865082190387	37.3149672523565	5.38519444441226	26.7985337957078	6.86026922533926	20.1584630068481
"AC027309.2"	169.799934829815	174.883160576606	194.765926634251	135.706899999189	182.436172378472	210.953278679182	153.937353870476
"IGHEP1"	44.8528129739133	36.49735525077	53.6971479972934	43.0815555552981	51.5356419148226	42.8766826583704	32.0702820563492
"AC023632.2"	10.4122601546584	9.1243388126925	11.8315749824545	10.2318694443833	18.5528310893361	13.7205384506785	7.3303501843084
"ALG11"	174.605593362734	308.706796496096	207.507622769202	240.179672220787	210.265419012476	204.093009453843	203.417217614558
"MINCR"	37.6443251745344	39.5388015216675	50.0566633873074	35.5422833331209	34.0135236637829	42.8766826583704	31.1539882833107
"ATXN7L3B"	123.345235678262	104.929896345964	121.956234434531	121.166874999276	129.869817625353	149.210855651129	133.778890863628
"SUMO2P20"	149.776357609318	135.344359054939	161.09144399188	116.320199999305	110.28627369772	145.780721038459	118.201896721973
"PRKDC"	651.967674299382	673.680349003796	439.588516655809	526.133497219078	429.807253569621	420.19149005203	424.244016916849
"OTUD6B-AS1"	233.875381935405	249.398594213595	192.945684329258	225.101127776433	226.756824425219	291.561442076919	198.835748749365
"IGHGP"	92.9093983031061	89.7226649914762	101.023447927111	79.1623583328603	45.3513648850439	77.1780287850667	52.2287450631973
"C8orf37-AS1"	487.774341091307	425.80247792565	532.420874210452	435.123711108511	453.513648850439	516.235259206779	365.601215442381
"AC008429.2"	76.8905365267085	82.1190493142325	70.0793287422304	40.9274777775332	83.4877399020126	58.3122884153837	75.1360893891611
"AC025437.5"	20.023577220497	10.6450619481412	23.663149964909	4.84667499997104	24.7371081191149	5.14520191900444	10.9955252764626
"AC226119.1"	25.6301788422362	34.9766321153212	35.4947249473635	40.388958333092	24.7371081191149	18.865740369683	18.325875460771
"AC008489.1"	11.2132032434783	24.33157016718	22.7530288124125	20.4637388887666	20.614256765929	25.7260095950222	20.1584630068481
"AC104986.2"	39.2462113521741	38.0180783862187	44.5959364723285	36.6193222220034	45.3513648850439	41.1616153520356	32.9865758293878
"RPL10P18"	281.931967264598	241.794978536351	260.294649613999	240.179672220787	315.398128518714	306.997047833932	289.548832280182
"ZNF260"	53.663186950932	57.7874791470525	60.9781172172654	58.1600999996524	68.0270473275658	41.1616153520356	43.9821011058504
"LYN"	275.524422554039	243.3157016718	221.159440056649	344.652444442385	308.183138650639	260.690230562892	367.433802988458
"AC011773.1"	12.0141463322982	10.6450619481412	9.10121152496499	11.3089083332657	24.7371081191149	12.0054711443437	11.9118190495011
"PAICSP4"	142.567869809939	162.717375493016	146.529505551936	146.477288888014	119.562689242388	114.909509524433	146.607003686168
"RPL7P20"	72.8858210826091	59.3082022825012	79.1805402671954	86.1631111105962	77.3034628722339	114.909509524433	63.2242703396599
"RPSAP71"	43.2509267962735	48.66314033436	56.4275114547829	43.0815555552981	47.4127905616368	58.3122884153837	43.0658073328118
"AF201337.1"	54.4641300397519	39.5388015216675	40.045330709846	13.4629861110307	32.9828108254865	44.5917499647052	46.730982424966
"AC008694.2"	534.22904024286	510.96297351078	597.9495971902	642.453697218383	600.905584726832	708.322797516279	570.851020603016
"AC112191.2"	16.8198048652175	13.6865082190387	23.663149964909	19.3866999998841	19.5835439276326	27.441076901357	17.4095816877324
"MYL12AP1"	5.60660162173916	18.248677625385	13.6518172874475	10.7703888888245	12.3685540595574	8.57533653167407	12.8281128225397
"LRRC24"	71.2839349049693	69.9532642306425	57.3376326072794	76.4697611106541	83.4877399020126	65.172557640723	72.3872080700454
"CHKB-CPT1B"	52.8622438621121	77.5568799078862	42.7756941673355	45.235633333063	45.3513648850439	48.0218845773748	34.8191633754649
"AC022240.1"	23.2273495757765	33.4559089798725	24.5732711174055	31.2341277775911	7.21498986807516	10.2904038380089	29.3214007372336
"SF3A3P2"	39.2462113521741	27.3730164380775	28.2137557273915	31.7726472220323	44.3206520467474	51.4520191900444	26.5725194181179
"AP002812.2"	32.8386666416151	38.0180783862187	51.8769056923004	43.0815555552981	41.2285135318581	44.5917499647052	45.8146886519275
"TMX2-CTNND1"	3774.04383451928	3143.33472097256	3817.95823472281	2288.70763887521	2117.08416986091	3334.09084351488	2900.98608544005
"AP002495.2"	31.2367804639753	27.3730164380775	30.944119184881	15.0785444443543	19.5835439276326	18.865740369683	21.0747567798866
"AP5B1"	27.2320650198759	21.2901238962825	27.303634574895	22.6178166665315	24.7371081191149	32.5862788203615	15.5769941416553
"AL354920.1"	16.0188617763976	22.8108470317312	20.9327865074195	25.8489333331789	17.5221182510397	8.57533653167407	17.4095816877324
"AP001816.1"	24.8292357534163	28.8937395735262	31.8542403373775	19.9252194443254	17.5221182510397	29.1561442076919	18.325875460771
"AL360181.3"	153.781073053417	190.090391931094	194.765926634251	198.175155554371	185.528310893361	174.936865246151	153.021060097438
"HSPD1P2"	16.8198048652175	22.8108470317312	19.1125442024265	17.2326222221192	9.27641554466807	27.441076901357	10.079231503424
"AP000873.3"	120.141463322982	111.012788887759	115.585386367055	107.165369443804	94.8255811232736	77.1780287850667	136.527772182744
"AL035078.1"	106.525430813044	135.344359054939	101.023447927111	81.3164361106251	73.1806115190481	123.484846056107	103.541196353356
"OR7E126P"	45.6537560627332	42.580247792565	17.2923018974335	32.8496861109148	24.7371081191149	44.5917499647052	36.651750921542
"AP001000.1"	20.8245203093169	21.2901238962825	12.741696134951	25.8489333331789	22.6756824425219	30.8712115140267	31.1539882833107
"AP001372.1"	25.6301788422362	31.9351858444237	20.9327865074195	21.540777777649	26.7985337957078	41.1616153520356	35.7354571485034
"SMG1P6"	141.766926721119	142.947974732182	124.68659789202	142.707652776925	189.651162246547	178.366999858821	153.021060097438
"WAC-AS1"	179.411251895653	199.214730743786	154.720595924405	137.322458332513	142.23837168491	135.49031720045	122.783365587166
"AC110275.1"	12.0141463322982	9.1243388126925	19.1125442024265	15.0785444443543	18.5528310893361	22.2958749823526	28.405106964195
"AP002387.2"	119.340520234162	176.403883712055	165.642049754363	157.247677776838	127.80839194876	152.640990263799	131.030009544513
"SNRPCP6"	88.9046828590067	74.5154336369887	94.6525998596359	115.243161110422	126.777679110464	99.4739037674193	143.858122367052
"FPGT"	23.2273495757765	22.8108470317312	20.9327865074195	12.3859472221482	22.6756824425219	22.2958749823526	21.0747567798866
"AL136295.1"	513.404519933543	556.584667574242	540.61196458292	439.970386108482	498.865013735483	459.63803809773	426.992898235964
"AP000893.2"	159.387674675156	150.551590409426	140.158657484461	161.555833332368	161.821915612543	121.769778749772	151.188472551361
"IGLL5"	2140.11993332672	2113.80515827376	2159.71749487419	2244.01052498659	2109.86917999284	1946.60139269001	2541.79892640894
"MEX3A"	11.2132032434783	30.414462708975	13.6518172874475	19.9252194443254	54.627780429712	17.1506730633481	22.9073443259637
"AC107973.1"	88.1037397701868	82.1190493142325	96.4728421646289	92.0868249994497	96.8870067998665	113.194442218098	75.1360893891611
"NAP1L1P1"	140.165040543479	114.054235158656	172.012897821838	138.399497221395	144.299797361503	114.909509524433	142.025534820975
"EEF1G"	7999.01862804414	8082.6434649101	8967.423715548	8976.5806193908	9585.629396157	10684.8693184659	8243.89507602783
"AC023232.1"	10.4122601546584	10.6450619481412	10.921453829958	12.3859472221482	14.4299797361503	8.57533653167407	11.9118190495011
"SNRPCP14"	16.8198048652175	21.2901238962825	14.561938439944	19.9252194443254	19.5835439276326	18.865740369683	21.0747567798866
"SYS1-DBNDD2"	40.8480975298139	24.33157016718	23.663149964909	32.3111666664736	58.7506317828978	53.1670864963793	60.4753890205443
"AP001372.2"	5.60660162173916	7.60361567724375	10.0113326774615	21.0022583332078	12.3685540595574	13.7205384506785	12.8281128225397
"GVINP1"	41.6490406186338	30.414462708975	30.0339980323845	16.694102777678	9.27641554466807	13.7205384506785	7.3303501843084
"MPV17L2"	197.83294293851	215.942685233722	191.125442024265	200.867752776577	166.975479804025	181.79713447149	202.500923841519
"ATP6V1G2-DDX39B"	88.1037397701868	107.971342616861	81.9109037246849	104.472772221598	94.8255811232736	97.7588364610844	107.20637144551
"AC010247.1"	22.4264064869566	30.414462708975	11.8315749824545	25.3104138887376	25.7678209574113	30.8712115140267	23.8236380990023
"AC113404.3"	975.548682182614	950.451959655468	1057.56077920093	958.026091660941	772.003915884043	773.495355157002	1126.12504706438
"AP000781.2"	771.308194533545	859.208571528543	731.737406607185	571.369130552141	413.315848156877	627.714634118542	734.867605976917
"DPP3"	192.226341316771	167.279544899362	158.361080534391	169.095105554545	232.941101454998	210.953278679182	192.421692338095
"STX16-NPEPL1"	21.6254633981368	28.8937395735262	24.5732711174055	36.0808027775622	36.0749493403758	25.7260095950222	26.5725194181179
"ANKHD1-EIF4EBP3"	107.326373901864	92.7641112623737	96.4728421646289	50.6208277774753	57.7199189446013	37.7314807393659	69.6383267509298
"AP003181.1"	14.4169755987578	15.2072313544875	21.842907659916	17.7711416665605	12.3685540595574	12.0054711443437	10.9955252764626
"BRK1"	1969.51905540809	1672.79544899362	1881.22042221026	1709.26071665645	1902.69589949525	1857.4178927606	1892.14664132461
"ARL6IP1P3"	12.0141463322982	9.1243388126925	10.0113326774615	12.9244666665894	9.27641554466807	6.86026922533926	12.8281128225397
"AC136475.3"	10.4122601546584	15.2072313544875	7.28096921997199	17.7711416665605	14.4299797361503	6.86026922533926	16.4932879146939
"MORF4L1P3"	11.2132032434783	15.2072313544875	16.382180744937	6.46223333329471	12.3685540595574	10.2904038380089	11.9118190495011
"PPIAP43"	56.8669593062115	41.0595246571162	62.7983595222584	46.3126722219454	48.4435033999332	49.7369518837096	41.2332197867347
"AC018523.1"	34.4405528192548	30.414462708975	33.6744826423705	27.4644916665025	34.0135236637829	41.1616153520356	22.9073443259637
"AP003392.4"	13.616032509938	12.16578508359	14.561938439944	5.92371388885349	7.21498986807516	13.7205384506785	10.9955252764626
"AP002360.1"	117.738634056522	135.344359054939	159.271201686887	88.3171888883611	57.7199189446013	77.1780287850667	53.1450388362359
"SNHG9"	95.3122275695657	80.5983261787837	86.4615094871674	67.3149305551533	70.0884730041587	51.4520191900444	44.8983948788889
"PGAM1P8"	500.589430512425	459.258386905522	456.880818553243	542.289080552315	505.049290765262	559.11194186515	518.622275539819
"NPM1P35"	19.2226341316771	16.7279544899362	20.022665354923	18.3096611110017	13.3992668978539	13.7205384506785	15.5769941416553
"ELOBP2"	14.4169755987578	15.2072313544875	12.741696134951	15.6170638887956	18.5528310893361	24.0109422886874	19.2421692338095
"AP006621.3"	20.8245203093169	25.8522933026287	34.584603794867	25.3104138887376	19.5835439276326	17.1506730633481	21.9910505529252
"HMGB1P40"	39.2462113521741	28.8937395735262	33.6744826423705	21.540777777649	18.5528310893361	46.30681727104	23.8236380990023
"EID1"	1000.37791793603	716.260596796361	851.873398736723	360.26950833118	497.834300897186	548.821538027141	506.710456490318
"AC136475.5"	11.2132032434783	21.2901238962825	10.0113326774615	18.8481805554429	13.3992668978539	6.86026922533926	3.6651750921542
"AL133352.1"	2258.65951047206	2244.58734792235	2569.27201349762	2380.79446387466	2063.4871022695	2795.55970932575	2144.12742891021
"AC127526.2"	40.047154440994	27.3730164380775	56.4275114547829	49.0052694441516	36.0749493403758	49.7369518837096	26.5725194181179
"AC022182.3"	30.4358373751554	22.8108470317312	30.0339980323845	30.1570888887087	30.9213851488936	15.4356057570133	23.8236380990023
"AP001458.2"	1319.95421037516	1134.45945904477	1232.30404048026	809.933244439604	1321.37385869605	1133.65948948731	1120.62728442615
"AC135050.2"	289.941398152797	304.14462708975	318.542403373775	416.814049997509	338.073810961236	379.029874699994	352.773102619842
"AP002990.1"	66.47827637205	80.5983261787837	81.0007825721884	70.0075277773594	83.4877399020126	58.3122884153837	72.3872080700454
"AP002748.3"	15.2179186875777	10.6450619481412	27.303634574895	14.5400249999131	28.8599594723007	25.7260095950222	16.4932879146939
"NEDD8-MDP1"	1515.38432404721	1513.11951977151	1700.10631286346	1347.37564999195	1629.55699734669	1689.34129673979	1467.90262440776
"AC068775.1"	71.2839349049693	63.8703716888475	86.4615094871674	26.3874527776201	49.4742162382297	30.8712115140267	32.0702820563492
"PABPC1P4"	9.61131706583856	10.6450619481412	8.19109037246849	11.3089083332657	7.21498986807516	13.7205384506785	9.1629377303855
"AP002373.1"	72.8858210826091	56.2667560116037	95.5627210121324	38.7733999997683	50.5049290765262	42.8766826583704	54.977626382313
"SNHG1"	728.858210826091	988.470038041687	1185.88786170294	812.62584166181	1253.34681136849	831.807643572385	1052.82154522129
"AC108516.2"	390.059284255282	418.198862248406	540.61196458292	305.340524998175	326.735969739975	358.449067023976	406.834435229116
"TDGP1"	82.4971381484476	68.4325410951937	77.3602979622024	56.5445416663287	95.85629396157	75.4629614787319	77.8849707082767
"AC011462.1"	133.75749583292	145.98942100308	162.001565144377	145.938769443572	186.559023731658	190.372471003164	153.021060097438
"IFNG-AS1"	14.4169755987578	53.2253097407062	28.2137557273915	38.7733999997683	9.27641554466807	20.5808076760178	9.1629377303855
"LINC02422"	12.8150894211181	15.2072313544875	12.741696134951	8.07779166661839	15.4606925744468	0	5.4977626382313
"MRPS18CP4"	9.61131706583856	21.2901238962825	20.022665354923	9.15483055550084	14.4299797361503	5.14520191900444	13.7444065955782
"AC108488.2"	373.239479390064	285.895949464365	284.867920731404	381.810286108829	368.99519611013	355.018932411307	301.460651329683
"KLRC4-KLRK1"	175.406536451554	136.865082190387	157.450959381894	195.482558332165	59.7813446211942	120.054711443437	86.1316146656237
"MTRNR2L8"	4518.11996403294	5074.65310299248	4749.01217372673	5126.70511108047	5666.85918495389	5030.29240948001	5234.78632536923
"AL117348.2"	220.259349425467	232.670639723659	229.350530429118	254.7196972207	253.555358220927	255.545028643887	356.438277711996
"PXN-AS1"	30.4358373751554	27.3730164380775	37.3149672523565	29.6185694442674	29.8906723105971	25.7260095950222	15.5769941416553
"DENND5B-AS1"	8.0094308881988	10.6450619481412	8.19109037246849	15.6170638887956	17.5221182510397	17.1506730633481	22.9073443259637
"AL138752.2"	704.829918161495	714.739873660912	744.479102742136	708.691588884654	694.700453011809	629.429701424877	624.912353212291
"AC024901.1"	88.1037397701868	79.077603043335	63.7084806747549	74.3156833328892	78.3341757105304	75.4629614787319	186.923929699864
"PSMC1P9"	106.525430813044	112.533512023207	101.933569079608	67.3149305551533	77.3034628722339	77.1780287850667	76.0523831621996
"AC026362.1"	700.825202717395	743.633613234438	944.705756291366	781.391713884219	876.105912551984	812.941903202702	639.573053580908
"CTSO"	36.0424389968946	47.1424171989112	41.865573014839	48.4667499997104	53.5970675914155	51.4520191900444	27.4888131911565
"MTRNR2L10"	2836.1394775112	3029.28048581391	3017.05162052589	3773.94426664411	3155.01199802544	3279.20868971217	3665.1750921542
"URB1-AS1"	26.431121931056	18.248677625385	12.741696134951	8.07779166661839	6.18427702977871	8.57533653167407	19.2421692338095
"ZNF432"	18.4216910428572	15.2072313544875	18.20242304993	19.9252194443254	18.5528310893361	22.2958749823526	21.9910505529252
"AC137767.1"	13.616032509938	3.0414462708975	5.46072691497899	10.7703888888245	10.3071283829645	8.57533653167407	11.9118190495011
"ATF4P4"	237.880097379504	232.670639723659	286.688163036397	197.63663610993	235.002527131591	277.84090362624	263.892606635102
"AC055720.2"	11.2132032434783	10.6450619481412	11.8315749824545	12.3859472221482	10.3071283829645	12.0054711443437	10.079231503424
"AC018523.2"	2585.44429071057	2810.29635430929	2816.82496697666	3363.05393053546	1975.8765110143	3049.3896706633	2939.47042390767
"AC005255.1"	64.8763901944103	51.7045866052575	50.9667845398039	43.6200749997393	54.627780429712	49.7369518837096	45.8146886519275
"AC023512.1"	69.6820487273296	51.7045866052575	83.7311460296779	87.7786694439199	82.4570270637162	92.61363454208	74.2197956161225
"MTRNR2L3"	48.8575284180127	57.7874791470525	58.2477537597759	71.0845666662419	50.5049290765262	44.5917499647052	55.8939201553515
"ZNF10"	24.8292357534163	28.8937395735262	23.663149964909	19.9252194443254	29.8906723105971	30.8712115140267	28.405106964195
"ZNF486"	37.6443251745344	41.0595246571162	53.6971479972934	47.3897111108279	72.1498986807516	65.172557640723	44.8983948788889
"SUPT16HP1"	82.4971381484476	68.4325410951937	79.1805402671954	56.5445416663287	63.90419597438	82.3232307040711	58.6428014744672
"HMBS"	305.159316840374	285.895949464365	311.261434153803	256.873774998465	223.66468591033	255.545028643887	248.315612493447
