"Ly1_cas9_1"	"Ly1_cas9_7"	"Ly1_cas9_9"	"Ly1_KO_E8"	"Ly1_het_F10"	"Ly1_het_F9"	"Ly1_KO_G1"	"Ly1_KO_H3"
"RDH14"	115.928142362893	164.171423565065	153.67310683033	160.476673205474	154.370213937356	152.904658937601	157.407782421548	165.236261749614
"RN7SL128P"	22.9441115093226	14.1527089280228	13.7775888882364	20.4634683953288	12.9844105180954	31.4803709577413	31.4815564843097	23.8247633220374
"AC025271.1"	7.24550889768083	7.78398991041256	7.41870170905039	12.9242958286287	18.7552596372489	20.6871009150871	10.8217850414815	8.45394827556164
"LINC00886"	156.986026116418	159.217975440257	156.852550419923	149.706426681616	152.927501657568	185.284469065563	251.852451874478	216.728492155308
"AC068472.1"	12.0758481628014	18.3985216064297	15.8972179479651	19.3864437429431	15.8698350776722	14.3910267235389	13.7731809618855	17.6764373034471
"NDUFB2-AS1"	9.6606785302411	12.0298025888194	14.8374034181008	11.847271176243	8.65627367873027	8.9943917022118	4.91899320067339	10.759570532533
"AC132942.1"	143.702593137336	136.57364115542	139.895517942093	228.329226305775	177.453610413971	170.893442342024	164.294372902491	160.625017235671
"RPL15P2"	416.616761616648	406.182746234255	408.028593997772	480.352994964035	447.240806734397	441.624632578599	411.227831576295	403.483894969987
"AC022034.3"	22.9441115093226	16.9832507136274	13.7775888882364	35.5418135287291	36.0678069947095	30.5809317875201	29.5139592040403	27.6674670836563
"RPL4P1"	19.3213570604822	23.3519697312377	21.1962905972868	43.0809860954292	43.2813683936513	42.2736410003955	42.3033415257911	35.3528746068941
"AL645465.1"	175.09979836062	163.463788118664	156.852550419923	140.013204810145	196.208870051219	178.088955703794	185.937942985454	179.838536043766
"AC021723.1"	67.6247497116877	59.4413774976959	42.3925811945737	84.0079228860869	53.38035435217	73.7540119581367	66.8983075291581	64.557423195198
"AC069454.1"	19.3213570604822	14.860344374424	30.7346213660659	20.4634683953288	21.6406841968257	20.6871009150871	19.6759728026936	23.8247633220374
"AC017007.3"	7.24550889768083	9.90689624961599	12.7177743583721	15.0783451334002	11.541698238307	8.09495253199062	11.8055836816161	13.0651927895044
"SEPT7P6"	22.9441115093226	24.76724062404	28.6149923063372	21.5404930477146	12.9844105180954	12.5921483830965	15.7407782421548	17.6764373034471
"AC044810.1"	328.463070028197	331.881024362136	303.106955541202	329.569543630033	261.130922641696	364.272863939578	301.042383881211	343.537716288732
"AC114490.1"	205.289418767623	195.307383206715	216.202164092326	176.63204299126	186.109884092701	152.904658937601	209.549110348686	195.977891842565
"TPM3P9"	9.6606785302411	24.76724062404	19.0766615375581	15.0783451334002	15.8698350776722	14.3910267235389	28.5301605639057	17.6764373034471
"NSUN6"	83.3233523233295	38.2123141056617	66.7683153814535	53.8512326192864	57.7084911915351	55.7652285537132	45.2547374461952	57.6405564242839
"RPL5P1"	248.762472153708	248.380041686801	221.501236741647	294.027730101304	287.099743677887	363.373424769357	317.766960763501	307.416300929514
"AC093019.2"	48.3033926512055	43.8733976768708	49.8112829036241	44.1580107478149	31.7396701553443	36.8770059790684	49.1899320067339	63.0203416905504
"RPL22P2"	661.756479321515	705.512540061938	533.086708521764	684.987678917324	591.512034713235	674.579377665885	648.323303848753	643.268609695009
"CYP51A1P1"	31.3972052232836	41.0428558912662	37.093508545252	37.6958628335005	50.4949297925932	59.3629852345979	71.8173007298315	49.1866081487223
"YAE1D1"	171.47704391178	168.417236243472	205.604018793682	229.40625095816	210.635992849103	211.368205001977	245.949660033669	221.33973666925
"LINC00877"	119.550896811734	133.743099369816	85.8449769190117	43.0809860954292	62.0366280309003	158.301293958928	6.88659048094274	46.1124451394271
"AP001992.1"	12.0758481628014	10.6145316960171	7.41870170905039	14.0013204810145	1.44271227978838	10.7932700426542	13.7731809618855	9.99102978020921
"AC005410.1"	24.1516963256028	14.860344374424	19.0766615375581	25.8485916572575	25.9688210361908	24.2848575959719	21.6435700829629	20.7506003127422
"AC090525.1"	18.1137722442021	13.4450734816217	9.53833076877907	12.9242958286287	14.4271227978838	17.0893442342024	12.7893823217508	18.4449780557709
"AL136126.1"	53.1337319163261	62.2719192833005	58.2897991425388	107.702465238573	80.7918876681492	103.435504575436	95.4284680930637	104.521542316035
"AC010683.1"	13.2834329790815	9.19926080321484	10.5981452986434	7.5391725667001	8.65627367873027	9.89383087243298	9.83798640134678	9.99102978020921
"RPL34P33"	37.4351293046843	32.5512305344525	34.9738794855233	48.4661093573578	38.9532315542862	33.2792492981837	36.4005496849831	41.5012006254844
"PPATP1"	13.2834329790815	9.19926080321484	6.35888717918605	10.7702465238573	8.65627367873027	16.1899050639812	14.7569796020202	19.9820595604184
"RPL36A"	4367.83428048526	3809.90924342375	3755.98269383923	4905.847291617	4508.47587433868	4616.82126074532	4006.02806262841	4369.92271771305
"AC007688.1"	3860.6486576476	3330.84004621017	3292.84374428851	4660.28567087305	4010.74013781169	4248.05120095463	3913.55099045575	3908.02972556645
"AC104619.1"	591.716559977267	645.363527117841	557.462442708644	735.607837579453	721.356139894189	762.72441634756	703.416027696295	713.974358908797
"EEF1A1P25"	74.8702586093685	74.3017218721199	63.5888717918605	124.934859676745	100.989859585186	129.51924051185	171.180963383434	96.0675940404732
"RPL37P6"	230.648699909506	189.646299635506	187.587171785988	347.87896272059	225.063115646987	231.155866746843	255.787646435016	268.220722561001
"RPL7P19"	73.6626737930884	66.5177319617073	69.9477589710466	88.3160214956298	75.0210385489957	72.8545727879156	61.9793143284847	85.3080235079402
"RPL39P38"	24.1516963256028	20.5214279456331	21.1962905972868	25.8485916572575	14.4271227978838	28.7820534470778	25.5787646435016	25.3618448266849
"HSPA8P9"	21.7365266930425	28.3054178560457	30.7346213660659	26.9256163096432	38.9532315542862	27.8826142768566	22.6273687230976	19.9820595604184
"AC093010.2"	10.8682633465212	9.19926080321484	20.1364760674225	10.7702465238573	8.65627367873027	10.7932700426542	10.8217850414815	23.8247633220374
"AL355032.1"	2519.02192676037	2330.95116044536	2194.87589134905	3141.68091100917	2604.09566501802	3076.98140132666	2884.49761287488	2968.87292622678
"PSMC1P1"	189.590816155982	234.227332758778	233.159196570155	208.942782562831	265.459059481062	211.368205001977	217.419499469764	209.04308463207
"RPS15AP24"	112.305387914053	80.6704408897302	93.2636786280621	126.01188432913	103.875284144763	114.22877461809	113.136843615488	116.818194353215
"GUSBP2"	28.9820355907233	33.2588659808537	33.9140649556589	26.9256163096432	11.541698238307	27.8826142768566	29.5139592040403	24.5933040743611
"ARPC4"	915.349290740344	936.909331035112	887.064761496454	617.135125817023	796.377178443185	808.595814028841	609.9551568835	737.03058147851
"AC018475.1"	71.2475041605281	65.102461068905	77.3664606800969	77.5457749717725	77.9064631085724	90.8433561923392	73.7848980101008	86.076564260264
"RPL17P37"	66.4171648954076	43.8733976768708	38.1533230751163	47.3890847049721	53.38035435217	57.5641068941555	85.590481691717	49.1866081487223
"AC099340.1"	602.584823323789	573.892347031326	482.215611088275	723.76056640321	582.855761034505	668.283303474337	668.983075291581	585.628053270725
"AL031733.2"	194.421155421102	236.350239097981	223.620865801376	457.735477263935	282.771606838522	159.200733129149	139.699406899124	182.912699053061
"RPL19P11"	18.1137722442021	14.860344374424	18.0168470076938	25.8485916572575	14.4271227978838	26.9831751066354	17.7083755224242	15.3708150464757
"AC091564.1"	18.1137722442021	14.1527089280228	11.6579598285078	12.9242958286287	14.4271227978838	17.9887834044236	9.83798640134678	14.6022742941519
"RPL31P49"	41.0578837535247	29.720688748848	39.2131376049806	32.3107395715719	27.4115333159792	34.1786884684048	37.3843483251178	47.6495266440747
"ARPC1A"	1550.5389041037	1711.77014484436	1598.20031103543	1549.83847478306	1484.55093590224	1543.43761609954	1388.13988123003	1450.23639963498
"AC074276.1"	36.2275444884041	23.3519697312377	32.8542504257946	30.1566902668004	43.2813683936513	38.6758843195107	30.497757844175	33.0472523499228
"FABP5P3"	295.858279988634	300.745064720485	297.80788289188	341.416814806276	288.542455957676	321.999222939182	346.297121327407	319.712952966695
"RPL7AP30"	95.3992004861309	87.7467953537416	57.2299846126744	101.240317324259	72.1356139894189	100.737187064772	83.6228844114476	80.6967789939975
"AC104212.2"	31.3972052232836	21.9366988384354	18.0168470076938	42.0039614430434	36.0678069947095	40.4747626599531	53.1251265672726	37.6584968638655
"AC002467.1"	47.0958078349254	49.5344812480799	63.5888717918605	54.9282572716722	38.9532315542862	53.0669110430496	27.546361923771	46.8809858917509
"AC092451.1"	48.3033926512055	38.9199495520628	46.631839314031	39.849912138272	59.1512034713235	49.4691543621649	44.2709388060605	53.797852662665
"AC095041.1"	74.8702586093685	67.9330028545096	79.4860897398256	74.3147010146153	86.5627367873027	92.6422345327815	81.6552871311783	96.0675940404732
"PISD"	102.644709383812	116.759848656188	91.1440495683334	103.39436662903	108.203420984128	105.234382915878	104.282655854276	100.678838554416
"RPS20P4"	21.7365266930425	19.813792499232	22.2561051271512	37.6958628335005	25.9688210361908	40.4747626599531	34.4329524047137	39.9641191208369
"AC092324.1"	14.4910177953617	21.2290633920343	21.1962905972868	24.7715670048718	27.4115333159792	22.4859792555295	24.5949660033669	28.4360078359801
"RPL32P26"	9.6606785302411	11.3221671424183	20.1364760674225	20.4634683953288	18.7552596372489	17.9887834044236	14.7569796020202	24.5933040743611
"PWP2"	148.532932402457	181.862309725093	170.630139308159	131.397007591059	157.255638496933	135.815314703398	165.278171542626	154.476691217081
"AC079447.1"	338.123748558439	440.14924766151	355.037867504554	319.876321758562	362.120782226883	384.959964854665	363.021698209696	322.78711597599
"PI4KA"	137.664669055936	159.217975440257	136.7160743525	158.322623900702	98.1044350256097	134.016436362956	169.213366103165	192.90372883327
"RPL7AP2"	6.03792408140069	9.90689624961599	7.41870170905039	11.847271176243	5.77084911915351	17.0893442342024	13.7731809618855	9.22248902788543
"PRR34-AS1"	112.305387914053	111.80640053138	102.802009396841	103.39436662903	72.1356139894189	102.536065405215	97.3960653733331	113.74403134392
"RPL10P7"	15.6986026116418	16.9832507136274	29.6748068362016	24.7715670048718	34.6250947149211	26.0837359364142	30.497757844175	29.2045485883039
"AL160314.1"	10.8682633465212	9.90689624961599	6.35888717918605	16.1553697857859	14.4271227978838	12.5921483830965	13.7731809618855	13.8337335418281
"RPL9P28"	155.778441300138	126.666744905804	172.749768367888	179.863116948417	85.1200245075143	207.770448321093	137.731809618855	162.162098740319
"RPL7AP6"	1819.83031813417	1892.92481912305	1722.19861102956	2107.73724471887	1585.54079548743	2114.58148918999	1763.95096176148	1942.10248112221
"RPL7AP31"	20.5289418767623	20.5214279456331	23.3159196570155	39.849912138272	33.1823824351327	35.078127638626	25.5787646435016	19.2135188080946
"MUC20-OT1"	31.3972052232836	39.6275849984639	38.1533230751163	23.694542352486	36.0678069947095	31.4803709577413	41.3195428856565	24.5933040743611
"RPL36AP41"	163.023950197819	180.447038832291	152.613292300465	146.475352724459	197.651582331008	152.904658937601	159.375379701818	141.411498427577
"AC090602.1"	504.770453205098	527.896043015252	528.847450402307	1036.09771559507	659.319511863289	626.009662473941	546.008245274746	599.461786812553
"RPL9P32"	883.952085517061	842.79381666376	826.655333294186	1016.71127185213	416.943848858841	1082.02532177608	871.645595159325	944.536584605933
"AMACR"	49.5109774674856	45.2886685696731	62.5290572619962	88.3160214956298	50.4949297925932	53.9663502132708	54.1089252074073	71.4742899661121
"RPL11P5"	14.4910177953617	12.7374380352206	14.8374034181008	21.5404930477146	14.4271227978838	22.4859792555295	23.6111673632323	18.4449780557709
"AC093789.1"	16.9061874279219	8.4916253568137	9.53833076877907	14.0013204810145	10.0989859585186	15.2904658937601	11.8055836816161	13.0651927895044
"RPS26P35"	37.4351293046843	36.0894077664582	29.6748068362016	37.6958628335005	40.3959438340746	34.1786884684048	41.3195428856565	40.7326598731606
"RPL5P29"	212.534927665304	184.692851510698	164.271252128973	210.019807215217	160.14106305651	250.943528491709	229.22508315138	197.514973347213
"AC006445.1"	20.5289418767623	23.3519697312377	28.6149923063372	31.2337149191861	34.6250947149211	32.3798101279625	22.6273687230976	26.1303855790087
"ARFGAP3"	55.5489015488863	55.9032002656902	58.2897991425388	81.8538735813154	47.6095052330165	35.078127638626	28.5301605639057	50.7236896533699
"RPL7AP57"	25.3592811418829	27.5977824096445	12.7177743583721	32.3107395715719	20.1979719170373	33.2792492981837	19.6759728026936	33.0472523499228
"AC092597.1"	1456.34728843385	1427.3006953911	1280.25595207612	1684.46655633128	1527.83230429589	1643.2753639941	1460.9409806	1438.70828835013
"PEG10"	83.3233523233295	44.5810331232719	86.904791448876	113.087588500502	75.0210385489957	83.6478428305697	38.3681469652524	106.827164573006
"RPL5P3"	82.1157675070494	82.0857117825325	96.4431222176551	107.702465238573	89.4481613468795	108.832139596763	118.055836816161	91.4563495265305
"AC108488.1"	42.2654685698048	12.7374380352206	47.6916538438954	14.0013204810145	20.1979719170373	5.39663502132708	12.7893823217508	6.91686677091407
"AC022400.3"	15.6986026116418	9.90689624961599	8.47851623891473	6.46214791431437	2.88542455957676	11.6927092128753	21.6435700829629	14.6022742941519
"RPL36AP51"	8.45309371396096	11.3221671424183	11.6579598285078	17.2323944381717	14.4271227978838	17.9887834044236	11.8055836816161	15.3708150464757
"STAG3L5P"	71.2475041605281	75.7169927649222	56.1701700828101	47.3890847049721	36.0678069947095	45.8713976812802	36.4005496849831	33.8157931022466
"AC087477.1"	18.1137722442021	13.4450734816217	11.6579598285078	8.61619721908583	15.8698350776722	10.7932700426542	12.7893823217508	13.8337335418281
"AC073861.1"	8578.6825348541	8298.44087994619	7706.97126117349	11618.9419499372	10088.8869725601	10562.1141759073	10318.0801377325	10060.1984479184
"RPL12P32"	62.7944104465672	42.4581267840685	43.452395724438	59.2363558812151	57.7084911915351	56.6646677239343	64.9307102488887	83.0024012509689
"RPL21P126"	31.3972052232836	26.8901469632434	18.0168470076938	38.7728874858862	46.1667929532281	36.8770059790684	38.3681469652524	29.2045485883039
"AC023906.1"	201.666664318783	162.048517225861	144.13477606155	207.865757910446	300.084154195983	212.267644172198	252.836250514612	197.514973347213
"EIF6"	64.0019952628473	64.3948256225039	55.1103555529458	70.0066024050724	73.5783262692073	57.5641068941555	79.6876898509089	46.1124451394271
"AC011506.1"	65.2095800791274	65.102461068905	42.3925811945737	92.6241201051727	77.9064631085724	79.1506469794638	58.044119767946	73.7799122230834
"AC107398.1"	10.8682633465212	19.1061570528308	7.41870170905039	15.0783451334002	10.0989859585186	20.6871009150871	14.7569796020202	13.0651927895044
"AC127024.1"	27.7744507744432	17.6908861600285	26.4953632466085	34.4647888763433	30.2969578755559	35.9775668088472	30.497757844175	46.8809858917509
"RPL7AP11"	787.34530021465	772.030272023646	719.614065777888	831.463031641783	611.710006630272	891.344217689189	744.735570581951	770.846374580757
"AC091429.1"	177.51496799318	193.892112313913	171.689953838023	256.331867267803	203.422431450161	191.580543257111	209.549110348686	185.986862062356
"MRPL20"	1235.35926705458	1519.29330342325	1359.74204181595	1400.13204810145	1253.7169711361	1535.34266356755	1525.87169084889	1401.04979148626
"AC100771.1"	25.3592811418829	20.5214279456331	11.6579598285078	19.3864437429431	18.7552596372489	23.3854184257507	24.5949660033669	24.5933040743611
"DCAF13P1"	21.7365266930425	28.3054178560457	25.4355487167442	8.61619721908583	15.8698350776722	11.6927092128753	14.7569796020202	10.759570532533
"RPL21P11"	96.606785302411	79.962805443329	81.6057187995543	106.625440586187	115.41698238307	95.3405520434451	95.4284680930637	84.5394827556164
"HLA-DMB"	16.9061874279219	18.3985216064297	18.0168470076938	6.46214791431437	37.5105192744978	17.9887834044236	49.1899320067339	46.1124451394271
"AC008953.1"	13.2834329790815	24.76724062404	19.0766615375581	22.6175177001003	24.5261087564024	27.8826142768566	24.5949660033669	24.5933040743611
"RPS3AP34"	80.9081826907692	59.4413774976959	46.631839314031	73.2376763622296	64.922052590477	84.5472820007909	60.99551568835	71.4742899661121
"RPL21P129"	163.023950197819	135.866005709019	132.476816233043	190.633363472274	181.781747253336	178.988394874015	179.051352504511	177.532913786794
"RPS29P11"	71.2475041605281	41.0428558912662	61.4692427321318	65.6985037955295	53.38035435217	54.865789383492	52.1413279271379	73.0113714707596
"AC015911.1"	201.666664318783	195.307383206715	172.749768367888	232.637324915317	187.552596372489	221.26203587441	204.630117148013	185.218321310032
"AC087385.2"	210.119758032744	246.964770793998	186.527357256124	230.483275610546	163.026487616087	220.362596704189	231.192680431649	235.942010963402
"RPS27AP1"	292.235525539793	236.350239097981	232.099382040291	290.796656144147	277.000757719369	289.61941281122	259.722840995555	258.998233533116
"RPL5P12"	288.612771090953	234.227332758778	223.620865801376	270.333187748818	251.031936683178	295.016047832547	283.334008358787	286.665700616772
"RPS27AP9"	38.6427141209644	29.0130533024468	26.4953632466085	43.0809860954292	20.1979719170373	35.078127638626	46.2385360863299	36.8899561115417
"AP5Z1"	119.550896811734	121.713296780996	128.237558113585	87.2389968432441	75.0210385489957	89.943917022118	92.4770721726597	85.3080235079402
"RPL26P31"	9.6606785302411	12.0298025888194	7.41870170905039	12.9242958286287	15.8698350776722	14.3910267235389	9.83798640134678	14.6022742941519
"SOX2-OT"	143.702593137336	205.921914902732	96.4431222176551	1315.04710056298	728.569701293131	382.261647344001	951.333285010233	616.369683363676
"AC113398.1"	694.361269361079	664.469684170672	586.077435014981	840.079228860869	709.814441655882	704.260870283184	998.555619736698	747.790152011043
"RPL21P13"	12.0758481628014	9.19926080321484	10.5981452986434	16.1553697857859	7.21356139894189	9.89383087243298	16.7245768822895	13.0651927895044
"AC020899.1"	289.820355907233	245.549499901196	244.817156398663	380.189702292162	301.526866475771	309.407074556086	345.313322687272	287.434241369096
"RPL5P11"	28.9820355907233	19.1061570528308	14.8374034181008	21.5404930477146	14.4271227978838	30.5809317875201	16.7245768822895	16.9078965511233
"AC007182.2"	78.4930130582089	86.3315244609393	68.8879444411822	155.091549943545	112.531557823494	130.418679682071	132.812816418182	150.633987455462
"PPIAP83"	22.9441115093226	15.5679798208251	16.9570324778295	24.7715670048718	18.7552596372489	17.9887834044236	11.8055836816161	19.2135188080946
"FTH1P4"	190.798400972262	186.815757849901	162.151623069244	190.633363472274	150.042077097991	172.692320682467	210.532908988821	162.930639492643
"AC005062.1"	90.5688612210103	89.869701692945	103.861823926705	115.241637805273	82.2345999479376	89.0444778518968	116.088239535892	104.521542316035
"RPL12P35"	293.443110356073	266.77856329323	213.022720502733	330.646568282419	320.28212611302	292.317730321883	303.009981161481	291.276945130715
"PTMAP8"	14.4910177953617	18.3985216064297	14.8374034181008	22.6175177001003	17.3125473574605	15.2904658937601	14.7569796020202	19.9820595604184
"AC107032.1"	124.381236076854	99.776597942561	101.742194866977	146.475352724459	135.614954300108	122.32372715008	146.585997380067	109.901327582301
"AC020983.1"	13.2834329790815	22.6443342848365	13.7775888882364	28.002640962029	18.7552596372489	29.6814926172989	35.4167510448484	31.5101708452752
"MRPL33"	830.818353600735	936.201695588711	1005.76398884126	914.393929875484	887.268052069853	973.193182179317	840.164038675015	956.833236643113
"AL162431.2"	53.1337319163261	46.7039394624754	41.3327666647093	35.5418135287291	57.7084911915351	44.971958511059	38.3681469652524	43.8068228824558
"MICAL3"	178.72255280946	127.374380352206	118.699227344806	63.544454490758	56.2657789117468	79.1506469794638	76.7362939305049	63.0203416905504
"RPS10P28"	169.061874279219	210.167727581139	189.706800845717	204.634683953289	170.240049015029	189.781664916669	188.889338905858	169.078965511233
"AC087343.1"	202.874249135063	157.802704547455	152.613292300465	238.022448177246	200.537006890585	223.060914214853	224.306089950707	205.200380870451
"AC115223.1"	1602.46505120374	1695.49452957714	1601.37975462502	2067.8873325806	1676.4316691141	1919.403189252	1795.43251824579	1870.62819115609
"PPAN-P2RY11"	178.72255280946	233.519697312377	208.783462383275	210.019807215217	246.703799843813	232.954745087286	199.71112394734	223.645358926222
"AC007686.1"	95.3992004861309	75.7169927649222	100.682380337112	168.015845772174	121.187831502224	134.016436362956	138.71560825899	142.948579932224
"RPS6P16"	28.9820355907233	24.0596051776388	19.0766615375581	29.0796656144147	24.5261087564024	28.7820534470778	25.5787646435016	26.8989263313325
"RPL30P14"	36.2275444884041	35.3817723200571	27.5551777764729	26.9256163096432	27.4115333159792	26.0837359364142	12.7893823217508	21.519141065066
"RPL23AP55"	15.6986026116418	16.9832507136274	13.7775888882364	25.8485916572575	18.7552596372489	24.2848575959719	19.6759728026936	23.0562225697136
"PRAF2"	71.2475041605281	29.0130533024468	121.878670934399	77.5457749717725	53.38035435217	36.8770059790684	74.7686966502355	29.9730893406276
"AC008494.1"	13.2834329790815	11.3221671424183	19.0766615375581	18.3094190905574	24.5261087564024	16.1899050639812	12.7893823217508	16.1393557987995
"AC093827.1"	41.0578837535247	40.3352204448651	27.5551777764729	53.8512326192864	38.9532315542862	40.4747626599531	37.3843483251178	35.3528746068941
"STMP1"	1432.19559210824	1383.42729771423	1472.08238198157	1525.06690777819	985.372487095462	1350.95763367221	1186.46116000242	1310.36198271205
"KCTD7"	173.89221354434	152.849256422647	188.646986315853	162.630722510245	193.323445491643	143.010828065168	165.278171542626	164.46772099729
"EFNA4"	66.4171648954076	50.2421166944811	72.0673880307752	59.2363558812151	59.1512034713235	57.5641068941555	69.8497034495621	46.8809858917509
"AC023424.2"	21.7365266930425	21.2290633920343	13.7775888882364	29.0796656144147	20.1979719170373	23.3854184257507	21.6435700829629	24.5933040743611
"RPL23AP49"	19.3213570604822	12.7374380352206	27.5551777764729	19.3864437429431	18.7552596372489	24.2848575959719	11.8055836816161	17.6764373034471
"OR7E29P"	10.8682633465212	14.1527089280228	11.6579598285078	12.9242958286287	4.32813683936513	12.5921483830965	10.8217850414815	12.2966520371806
"RPL5P30"	22.9441115093226	23.3519697312377	23.3159196570155	18.3094190905574	31.7396701553443	33.2792492981837	15.7407782421548	25.3618448266849
"C4orf48"	65.2095800791274	63.6871901761028	66.7683153814535	112.010563848116	72.1356139894189	67.4579377665885	84.6066830515823	88.3821865172354
"RPS18P13"	41.0578837535247	29.720688748848	27.5551777764729	61.3904051859866	44.7240806734397	57.5641068941555	35.4167510448484	53.797852662665
"RPL7P51"	9.6606785302411	10.6145316960171	12.7177743583721	12.9242958286287	8.65627367873027	10.7932700426542	11.8055836816161	7.68540752323786
"MNX1-AS1"	6.03792408140069	7.78398991041256	7.41870170905039	11.847271176243	12.9844105180954	20.6871009150871	6.88659048094274	16.1393557987995
"UBA52P5"	43.473053386085	36.0894077664582	31.7944358959302	45.2350354002006	41.838656113863	30.5809317875201	47.2223347264645	53.0293119103412
"AL365232.1"	30.1896204070034	24.76724062404	33.9140649556589	50.6201586621293	34.6250947149211	26.0837359364142	29.5139592040403	38.4270376161893
"RPS23P1"	53.1337319163261	38.2123141056617	37.093508545252	73.2376763622296	59.1512034713235	58.4635460643767	52.1413279271379	55.3349341673126
"AC024940.3"	109.890218281493	89.869701692945	84.7851623891473	150.783451334002	132.729529740531	152.005219767379	137.731809618855	148.328365198491
"KC877373.1"	12.0758481628014	7.07635446401142	8.47851623891473	16.1553697857859	10.0989859585186	11.6927092128753	11.8055836816161	13.8337335418281
"HNRNPKP4"	14.4910177953617	14.860344374424	11.6579598285078	19.3864437429431	14.4271227978838	21.5865400853083	20.6597714428282	16.9078965511233
"AC004967.1"	60.3792408140069	82.7933472289336	85.8449769190117	57.0823065764436	57.7084911915351	49.4691543621649	97.3960653733331	59.9461786812553
"RPL17P22"	654.510970423835	590.167962298552	544.744668350272	807.768489289297	656.434087303712	822.98684075238	1047.74555174343	733.956418469215
"IL10RB"	172.68462872806	172.663048921879	205.604018793682	198.172536038974	191.880733211854	137.614193043841	169.213366103165	217.497032907631
"AC109454.1"	43.473053386085	48.8268458016788	42.3925811945737	44.1580107478149	56.2657789117468	33.2792492981837	40.3357442455218	36.8899561115417
"ZNF487"	50.7185622837658	47.4115749088765	48.7514683737597	44.1580107478149	57.7084911915351	51.2680327026073	54.1089252074073	66.8630454521694
"RPS4XP14"	33.8123748558439	36.0894077664582	33.9140649556589	29.0796656144147	12.9844105180954	22.4859792555295	27.546361923771	26.1303855790087
"WDR92"	169.061874279219	198.13792499232	175.929211957481	129.242958286287	134.172242020319	130.418679682071	121.007232736565	129.114846390396
"OR7E66P"	22.9441115093226	21.9366988384354	20.1364760674225	16.1553697857859	12.9844105180954	18.8882225746448	19.6759728026936	9.22248902788543
"AC009108.1"	7.24550889768083	12.7374380352206	11.6579598285078	8.61619721908583	8.65627367873027	9.89383087243298	12.7893823217508	11.5281112848568
"DUBR"	35.019959672124	26.1825115168422	22.2561051271512	37.6958628335005	28.8542455957676	34.1786884684048	24.5949660033669	33.8157931022466
"RPL21P116"	282.574847009552	270.316740525236	278.731221354322	372.650529725462	372.219768185402	388.55772153555	368.924490050504	371.205183372388
"NPIPB5"	171.47704391178	154.264527315449	157.912364949787	177.709067643645	203.422431450161	196.077739108217	379.746275091986	201.357677108832
"RPL21P127"	22.9441115093226	12.0298025888194	11.6579598285078	19.3864437429431	23.0833964766141	27.8826142768566	17.7083755224242	19.2135188080946
"RPL29P3"	15.6986026116418	17.6908861600285	10.5981452986434	21.5404930477146	18.7552596372489	15.2904658937601	16.7245768822895	13.8337335418281
"RPLP0P2"	177.51496799318	145.772901958635	151.553477770601	236.94542352486	214.964129688468	225.759231725516	217.419499469764	208.274543879746
"AC016546.1"	64.0019952628473	41.7504913376674	29.6748068362016	66.7755284479152	37.5105192744978	62.0613027452614	47.2223347264645	60.7147194335791
"RPL35AP15"	12.0758481628014	10.6145316960171	11.6579598285078	9.69322187147156	15.8698350776722	9.89383087243298	13.7731809618855	9.22248902788543
"OSTCP1"	9.6606785302411	12.7374380352206	11.6579598285078	14.0013204810145	15.8698350776722	7.19551336176944	11.8055836816161	13.8337335418281
"AP000942.1"	48.3033926512055	36.0894077664582	56.1701700828101	58.1593312288294	75.0210385489957	48.5697151919437	55.092723847542	56.1034749196364
"AP001086.1"	18.1137722442021	16.9832507136274	19.0766615375581	28.002640962029	18.7552596372489	19.787661744866	22.6273687230976	23.0562225697136
"JMJD7"	50.7185622837658	65.102461068905	50.8710974334884	42.0039614430434	40.3959438340746	39.5753234897319	57.0603211278113	49.9551489010461
"AC004917.1"	105.059879016372	92.7002434785496	87.9646059787404	53.8512326192864	82.2345999479376	89.943917022118	51.1575292870032	59.1776379289315
"AC090589.1"	71.2475041605281	67.9330028545096	63.5888717918605	102.317341976644	64.922052590477	105.234382915878	88.541877612121	96.836134792797
"RPL12P6"	115.928142362893	93.4078789249507	89.0244205086047	113.087588500502	125.515968341589	98.9383087243298	119.039635456296	91.4563495265305
"AC011495.1"	549.451091407463	496.760083373602	520.368934163392	718.375443141281	569.871350516409	652.992837580577	597.165774561749	602.535949821848
"RPL17P33"	36.2275444884041	40.3352204448651	41.3327666647093	68.9295777526867	34.6250947149211	51.2680327026073	74.7686966502355	39.1955783685131
"RPL5P17"	316.387221865396	318.435950880514	259.654559816764	343.570864111048	294.313305076829	401.149869918646	341.378128126733	359.677072087532
"RPSAP5"	9.6606785302411	17.6908861600285	4.23925811945737	18.3094190905574	7.21356139894189	18.8882225746448	14.7569796020202	11.5281112848568
"MRPS6"	922.594799638025	1024.65612638885	731.272025606396	937.011447575584	1131.08642735409	872.455995114544	972.976855093196	976.815296203532
"ZNF512"	88.15369158845	96.2384207105553	103.861823926705	80.7768489289297	131.286817460742	91.7427953625603	93.4608708127944	94.5305125358257
"AL390195.1"	513.223546919059	636.164266314627	554.282999119051	672.063383088695	613.152718910061	576.540508111776	609.9551568835	605.610112831143
"RPL23AP65"	53.1337319163261	41.7504913376674	48.7514683737597	61.3904051859866	54.8230666319584	71.9551336176944	56.0765224876766	61.4832601859029
"AC087752.1"	48.3033926512055	60.1490129440971	46.631839314031	73.2376763622296	59.1512034713235	77.3517686390215	93.4608708127944	60.7147194335791
